"Taxon","Common","Observer","Source","year","date","InfestedArea","Percent Cover","GrossArea","Low_Plant","High_Plant","lat","lng","Datum","Elevation (meters)","Notes","description"
"Lepidium latifolium","Perennial pepperweed","Matthew Danielczyk","Audubon Canyon Ranch",2012,"2012-06-29","1 Square Feet","01/05/15","2 Square Meters",11,50,38.215639,-122.927352,"NAD83",1," ",
"Lepidium latifolium","Perennial pepperweed","Matthew Danielczyk"," ",2012,"2012-06-29","1 Square Feet","01/05/15","2 Square Meters",11,50,38.215162,-122.927637,"NAD83",1," ",
"Lepidium latifolium","Perennial pepperweed","Matthew Danielczyk","Audubon Canyon Ranch",2012,"2012-06-29","1 Square Feet","01/05/15","2 Square Meters",11,50,38.214994,-122.927707,"NAD83",1," ",
"Lepidium latifolium","Perennial pepperweed","Matthew Danielczyk","Audubon Canyon Ranch",2012,"2012-06-29","1 Square Feet","01/05/15","2 Square Meters",11,50,38.215115,-122.927546,"NAD83",1," ",
"Lepidium latifolium","Perennial pepperweed","Pete Frye","MCOSD",2012,"2012-06-21"," ","05/25/15","0.00604443809716 Acres",,1,38.09345801,-122.5386456,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Pete Frye","MCOSD",2012,"2012-06-21"," ","05/25/15","0.0175825157451 Acres",,1,38.0987422,-122.54324489,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Pete Frye","MCOSD",2012,"2012-06-21"," ","05/25/15","0.163720478909 Acres",,1,38.09617056,-122.54030759,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Kelsey Setliff","MCOSD",2012,"2012-06-20"," ","01/05/15","1.56 Acres",,0,38.10036932,-122.54092914,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Kelsey Setliff","MCOSD",2012,"2012-06-20"," ","01/05/15","1.61 Acres",,0,37.99347479,-122.45328353,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Kelsey Setliff","MCOSD",2012,"2012-06-20"," ","0 - 1","0.16 Acres",,0,38.01872812,-122.51478307,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Kelsey Setliff","MCOSD",2012,"2012-06-20"," ","75 - 95","0.3 Acres",,0,38.01979884,-122.51550763,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","staff","MCOSD",2012,"2012-06-20"," ",0,"0.0134005468198 Acres",,0,38.09817831,-122.54269628,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Michael Perlmutter","Bay Area Early Detection Network",2012,"2012-06-10","10 Square Meters"," ","20 Square Meters",11,50,37.88372,-122.51116,"NAD83",3,"Observation based on photograph IMG_1620.JPG by Michael Perlmutter; Location derived from Geotagged photo, processed by Google reverse georeferencing.",
"Lepidium latifolium","Perennial pepperweed","Michael Perlmutter","Bay Area Early Detection Network",2012,"2012-06-10","10 Square Meters","25 - 50","20 Square Meters",11,50,37.88339,-122.51069,"NAD83",4,"Observation based on photograph IMG_1621.JPG by Michael Perlmutter; Location derived from Geotagged photo, processed by Google reverse georeferencing.",
"Lepidium latifolium","Perennial pepperweed","Kelsey Setliff","MCOSD",2012,"2012-05-09"," ","01/05/15","0.3 Acres",,75,38.01942826,-122.51535797,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Kelsey Setliff","MCOSD",2012,"2012-05-09"," ","01/05/15","1.73 Acres",,0,38.10035822,-122.54099764,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Kelsey Setliff","MCOSD",2012,"2012-05-09"," ","01/05/15","0.02 Acres",,75,38.01908278,-122.52209651,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Kelsey Setliff","MCOSD",2012,"2012-04-10"," ","0 - 1","0.05 Acres",,20,38.01947575,-122.51383443,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Kelsey Setliff","MCOSD",2012,"2012-04-10"," ","01/05/15","0.08 Acres",,75,38.01860739,-122.51544577,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Pete Frye","MCOSD",2012,"2012-04-10"," ","0 - 1 %","< 0.1 Acres",,1,38.01420533,-122.51029169,"NAD83"," ","Only saw a couple little sprouts coming out of sand box.",
"Lepidium latifolium","Perennial pepperweed","Pete Frye","MCOSD",2011,"2011-09-01"," ","1 - 5 %","1 - 5 Acres",,1,38.10022144,-122.54112104,"NAD83"," ","Plants above ground look dead, but most green at base. Most roots still alive, especially when connected to another plant. Some roots dead a few inches out when not between two plants.",
"Lepidium latifolium","Perennial pepperweed","Lynch, Danny","National Park Service, SFAN Inventory and Monitoring",2011,"2011-08-16"," "," "," ",,1,37.93417,-122.6960816667,"NAD83",2," ",
"Lepidium latifolium","Perennial pepperweed","Christine Jones","MCOSD",2011,"2011-06-30"," ","05/25/15","0.59 Acres",,0,37.9932075,-122.45276081,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Christine Jones","MCOSD",2011,"2011-06-30"," ","25 - 50","0.09 Acres",,0,38.01854335,-122.515266,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Christine Jones","MCOSD",2011,"2011-06-30"," ","25 - 50","0.23 Acres",,0,38.01984903,-122.51545506,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Christine Jones","MCOSD",2011,"2011-06-30"," ","05/25/15","2.01 Acres",,0,38.10031662,-122.54108207,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Christine Jones","MCOSD",2011,"2011-06-30"," ","05/25/15","0.679645163752 Acres",,1,37.99280328,-122.45248389,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Christine Jones","MCOSD",2011,"2011-06-30"," ","25 - 50","0.151605137417 Acres",,1,38.01983198,-122.51380015,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Pete Frye","MCOSD",2011,"2011-05-23"," ","1 - 5 %","< 0.1 Acres",,1,38.01860196,-122.5154544,"NAD83"," ","Many shoots coming up with inflorescence. Seems comprable to last year.",
"Lepidium latifolium","Perennial pepperweed","Pete Frye","MCOSD",2011,"2011-04-12"," ","1 - 5 %","1 - 5 Acres",,1,38.10022144,-122.54112104,"NAD83"," ","A few scattered seedlings. Area is mostly dead, surrounded by Picris, Conium and Rumex - all coming into treated area.",
"Lepidium latifolium","Perennial pepperweed","Pete Frye","MCOSD",2010,"2010-07-15"," ","1 - 5 %","1 - 5 Acres",,1,38.10022144,-122.54112104,"NAD83"," ","flowering plants in lower area were 99% brown, but above road still 50% green. The area above road was mowed right before spray (Rangers thought it needed it since that's what we did last year). This might have made herbicide ineffective, or caused appli",
"Lepidium latifolium","Perennial pepperweed","staff","Marin County Open Space District",2010,"2010-07-07","4905.84029454 Square Met","05/25/15","0.11 Acres",,1,38.01860196,-122.5154544,"NAD83",4," ",
"Lepidium latifolium","Perennial pepperweed","Pete Frye","MCOSD",2010,"2010-07-07"," ","1 - 5 %","0.1 - 1 Acres",,1,38.01860196,-122.5154544,"NAD83"," ","about 50% dead. Some leaves dead but stems alive. Others appear to have been missed completely. They also appeared to spray some Atriplex.",
"Lepidium latifolium","Perennial pepperweed","Pete Frye","MCOSD",2010,"2010-06-23"," ","1 - 5 %","0.1 - 1 Acres",,1,38.01860196,-122.5154544,"NAD83"," ","a few are flowering, while the rest are showing some signs of die back, but still mostly green.",
"Lepidium latifolium","Perennial pepperweed","Daniel Gluesenkamp","Dan Gluesenkamp: Bay Area Early Detection Network",2010,"2010-06-15"," "," "," ",,1,38.086376,-122.536526,"NAD83",1," ",
"Lepidium latifolium","Perennial pepperweed","Pete Frye","MCOSD",2010,"2010-06-10"," ","05/25/15","1.591894693 Acres",," ",38.10030709,-122.54099515,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Pete Frye","MCOSD",2010,"2010-05-28"," ","05/25/15","0.128843391416 Acres",,300,38.01882956,-122.515019,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","staff","Marin County Open Space District",2010,"2010-05-19","117202.542449 Square Met","05/25/15","2.69 Acres",,1,38.10022145,-122.54112104,"NAD83",11," ",
"Lepidium latifolium","Perennial pepperweed","Pete Frye","MCOSD",2010,"2010-05-19"," ","5 - 25 %","1 - 5 Acres",,1,38.10022144,-122.54112104,"NAD83"," ","About 1/4 of what was there last year. Just starting to bud. Plants are still small. In lower area not much vegetation coming up. Upland, is all poison hemlock now.",
"Lepidium latifolium","Perennial pepperweed","staff","Marin County Open Space District",2010,"2010-04-27","109.289179187 Square Met","05/25/15","0.0 Acres",,1,38.01420533,-122.51029169,"NAD83",10," ",
"Lepidium latifolium","Perennial pepperweed","Ryan Stohr","MCOSD",2010,"2010-04-27"," ","01/05/15","0.100098133904 Acres",,1000,38.01861192,-122.5154587,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Ryan Stohr","MCOSD",2010,"2010-04-27"," ","01/05/15","0.0407098950491 Acres",,800,38.01947094,-122.51385259,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Ryan Stohr","MCOSD",2010,"2010-04-27"," ","01/05/15","0.00164207281605 Acres",,40,38.0142078,-122.51027011,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Pete Frye","MCOSD",2009,"2009-11-03"," ","1 - 5 %","1 - 5 Acres",,1,38.10022144,-122.54112104,"NAD83"," ","most have died back no. Just scattered green ones. But lots of poison hemlock and thistle coming in. Need to get soemthing else in there.",
"Lepidium latifolium","Perennial pepperweed","Pete Frye","MCOSD",2009,"2009-09-17"," ","25 - 50 %","1 - 5 Acres",,1,38.10022144,-122.54112104,"NAD83"," ","80% yellowed, rest green, some flowering (must have been missed by herbicide)",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-08-27"," "," "," ",,1,37.8883224052,-122.5112417417,"NAD83",4,"strbry cove crosses path",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-08-27"," "," "," ",,1,37.8892042739,-122.5124779808,"NAD83",3,"strbry cove",
"Lepidium latifolium","Perennial pepperweed","Unknown","Friends of Five Creeks",2009,"2009-08-27"," "," "," ",,1,37.88919504,-122.51223593,"NAD83",1,"wtypha; proj. wrong, mystery",
"Lepidium latifolium","Perennial pepperweed","Noelle Johnson","Marin/Sonoma Weed Management Area, BAEDN",2009,"2009-07-31","5 Square Meters","05/25/15","10 Square Meters",,1,37.889111,-122.512152,"NAD83",1,"from Marjorie Siegel: I have been pulling the pepperweed that already spread outside of the pond area and was planning to pull the rest as I have time. the manager for the Strawberry Recreation District is Leanne Kreuzer at 383 6494",
"Lepidium latifolium","Perennial pepperweed","Noelle Johnson","Marin/Sonoma Weed Management Area, BAEDN",2009,"2009-07-31","500 Square Meters","05/25/15"," ",,1,38.0669,-122.814506,"NAD83",2,"from Ellen Hamingson",
"Lepidium latifolium","Perennial pepperweed","Noelle Johnson","Marin/Sonoma Weed Management Area, BAEDN",2009,"2009-07-31","26 Square Meters","01/05/15"," ",,1,38.071891,-122.819271,"NAD83",4,"from Ellen Hamingson",
"Lepidium latifolium","Perennial pepperweed","staff","Marin County Open Space District",2009,"2009-07-29","3994.47129601 Square Met","05/25/15","0.09 Acres",,1,37.8882939148,-122.5111541748,"NAD83",4," ",
"Lepidium latifolium","Perennial pepperweed","Pete Frye","MCOSD",2009,"2009-07-29"," ","01/05/15","0.0917008097784 Acres",,1,37.88895858,-122.51209418,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","staff","MCOSD",2009,"2009-07-29"," ","01/05/15","0.0896570079182 Acres",," ",37.88910293,-122.51235162,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Marjorie Siegel","Marjorie Siegel, BAEDN",2009,"2009-07-28"," "," "," ",,1,37.889282,-122.512664,"NAD83",3,"Flowering and/or fruiting plants were removed today. Many rosettes remain.",
"Lepidium latifolium","Perennial pepperweed","staff","Marin County Open Space District",2009,"2009-07-23","3981.03110938 Square Met","05/25/15","0.09 Acres",,1,37.93263237,-122.69128918,"NAD83",1," ",
"Lepidium latifolium","Perennial pepperweed","staff","Marin County Open Space District",2009,"2009-07-23","13462.4908198 Square Met","05/25/15","0.31 Acres",,1,37.92808417,-122.68242356,"NAD83",1," ",
"Lepidium latifolium","Perennial pepperweed","staff","Marin County Open Space District",2009,"2009-07-23","1208.31233507 Square Met","05/25/15","0.03 Acres",,1,37.93364933,-122.69512066,"NAD83",1," ",
"Lepidium latifolium","Perennial pepperweed","Ryan Stohr","MCOSD",2009,"2009-07-23"," ","01/05/15","0.0277391452784 Acres",,1,37.93364933,-122.69512066,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","staff","MCOSD",2009,"2009-07-23"," ","01/05/15","0.0406407516246 Acres",,100,37.9278477,-122.68225634,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","staff","MCOSD",2009,"2009-07-23"," ","05/25/15","0.0295396930602 Acres",,100,37.93364647,-122.69512699,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","staff","MCOSD",2009,"2009-07-14"," ","25 - 50","2.86836616299 Acres",," ",38.10027761,-122.54108029,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.22713651,-122.9170435,"NAD83",2," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.23033202,-122.9098549,"NAD83",3," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.23045872,-122.9100333,"NAD83",3," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.21568676,-122.9273696,"NAD83",1," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.23008581,-122.9094427,"NAD83",3," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.21513518,-122.9275249,"NAD83",1," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.22652024,-122.9171864,"NAD83",2," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.22171813,-122.9214929,"NAD83",2," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.23293807,-122.9129644,"NAD83",3," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.22788128,-122.9165786,"NAD83",3," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.22957834,-122.9154914,"NAD83",3," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.22202327,-122.9208105,"NAD83",2," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.08798456,-122.8408324,"NAD83",12," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.22947331,-122.9155743,"NAD83",3," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.22938729,-122.9156354,"NAD83",3," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.22923603,-122.9157082,"NAD83",3," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.22942072,-122.9156034,"NAD83",3," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.22916405,-122.9157536,"NAD83",4," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.22917859,-122.9157449,"NAD83",4," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.22570743,-122.9171633,"NAD83",2," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.22696525,-122.917137,"NAD83",2," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.22910328,-122.9158101,"NAD83",3," ",
"Lepidium latifolium","Perennial pepperweed","E. Condeso","Audubon Canyon Ranch",2009,"2009-07-09"," "," "," ",,1,38.2260724,-122.9171409,"NAD83",2," ",
"Lepidium latifolium","Perennial pepperweed","staff","MCOSD",2009,"2009-06-18"," ","25 - 50","0.846259140797 Acres",," ",38.1003432,-122.54125018,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","staff","MCOSD",2009,"2009-06-11"," ","25 - 50","2.51438658674 Acres",,400,38.10024915,-122.54109824,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","Pete Frye","MCOSD",2009,"2009-05-21"," ","25 - 50 %","1 - 5 Acres",,1,38.10022144,-122.54112104,"NAD83"," ","Shrunk polygon quite a bit, but still a lot, very dense. Ends are dense Poison Hemlock. Still need to get accurate GPS map.",
"Lepidium latifolium","Perennial pepperweed","staff","MCOSD",2008,"2008-07-18"," ",0,"0.00250894436054 Acres",,0,38.01420533,-122.51029169,"NAD83"," "," ",
"Lepidium latifolium","Perennial pepperweed","staff","Marin County Open Space District",2008,"2008-07-10","3008.18369851 Square Met","05/25/15","0.07 Acres",,1,38.01982532,-122.51973537,"NAD83",4," ",
"Lepidium latifolium","Perennial pepperweed","staff","Marin County Open Space District",2008,"2008-07-10","1804.92964008 Square Met","05/25/15","0.04 Acres",,1,38.02030631,-122.5176527,"NAD83",4," ",
"Lepidium latifolium","Perennial pepperweed","staff","Marin County Open Space District",2008,"2008-07-10","1047.8057685 Square Mete","05/25/15","0.02 Acres",,1,38.0184841,-122.52284389,"NAD83",4," ",
"Lepidium latifolium","Perennial pepperweed","staff","Marin County Open Space District",2008,"2008-07-10","1892.78676088 Square Met","05/25/15","0.04 Acres",,1,38.01935085,-122.52157385,"NAD83",4," ",
"Lepidium latifolium","Perennial pepperweed","staff","Marin County Open Space District",2008,"2008-07-10","3279.97997509 Square Met","05/25/15","0.08 Acres",,1,38.01723865,-122.50748748,"NAD83",11," ",
"Lepidium latifolium","Perennial pepperweed","staff","Marin County Open Space District",2008,"2008-07-10","1009.67065785 Square Met","05/25/15","0.02 Acres",,1,38.02017706,-122.51827858,"NAD83",4," ",
